# Epoch,Total Loss,Schrodinger0,normalization0,correlations0,energy_constraint0,energy_difference0,energy_minimization0,Schrodinger1,normalization1,correlations1,energy_constraint1,energy_difference1,energy_minimization1,Schrodinger2,normalization2,correlations2,energy_constraint2,energy_difference2,energy_minimization2
45700.000000,0.063043,0.027446,0.001334,0.000000,0.000000,0.000000,0.000000,0.016579,0.001543,0.000000,0.000000,0.000000,0.000000,0.015896,0.000080,0.000165,0.000000,0.000000,0.000000
45800.000000,0.048386,0.006426,0.000014,0.000000,0.000000,0.000000,0.000000,0.033736,0.003024,0.000006,0.000000,0.000000,0.000000,0.003254,0.001908,0.000018,0.000000,0.000000,0.000000
45900.000000,0.427590,0.082542,0.000635,0.000000,0.000000,0.000000,0.000000,0.284151,0.033618,0.000083,0.000000,0.000000,0.000000,0.026018,0.000008,0.000534,0.000000,0.000000,0.000000
46000.000000,0.059860,0.052588,0.000136,0.000000,0.000000,0.000000,0.000000,0.005869,0.000069,0.000001,0.000000,0.000000,0.000000,0.000993,0.000197,0.000007,0.000000,0.000000,0.000000
46100.000000,0.092324,0.002399,0.000000,0.000000,0.000000,0.000000,0.000000,0.004664,0.000353,0.000011,0.000000,0.000000,0.000000,0.079705,0.005159,0.000032,0.000000,0.000000,0.000000
46200.000000,0.244055,0.003927,0.000237,0.000000,0.000000,0.000000,0.000000,0.226360,0.006823,0.000031,0.000000,0.000000,0.000000,0.006426,0.000212,0.000039,0.000000,0.000000,0.000000
46300.000000,0.043819,0.005167,0.000036,0.000000,0.000000,0.000000,0.000000,0.009459,0.000690,0.000012,0.000000,0.000000,0.000000,0.028064,0.000355,0.000036,0.000000,0.000000,0.000000
46400.000000,0.304168,0.022517,0.000331,0.000000,0.000000,0.000000,0.000000,0.264783,0.006223,0.000007,0.000000,0.000000,0.000000,0.009682,0.000594,0.000032,0.000000,0.000000,0.000000
46500.000000,0.619019,0.135568,0.005920,0.000000,0.000000,0.000000,0.000000,0.411232,0.016159,0.000040,0.000000,0.000000,0.000000,0.032106,0.017916,0.000076,0.000000,0.000000,0.000000
46600.000000,0.298479,0.068832,0.000201,0.000000,0.000000,0.000000,0.000000,0.222163,0.005985,0.000020,0.000000,0.000000,0.000000,0.001189,0.000063,0.000025,0.000000,0.000000,0.000000
46700.000000,0.711811,0.521447,0.000265,0.000000,0.000000,0.000000,0.000000,0.189420,0.000187,0.000016,0.000000,0.000000,0.000000,0.000439,0.000007,0.000030,0.000000,0.000000,0.000000
46800.000000,0.009880,0.001296,0.000027,0.000000,0.000000,0.000000,0.000000,0.007681,0.000151,0.000012,0.000000,0.000000,0.000000,0.000687,0.000001,0.000026,0.000000,0.000000,0.000000
46900.000000,0.923024,0.088635,0.003728,0.000000,0.000000,0.000000,0.000000,0.700139,0.055560,0.000010,0.000000,0.000000,0.000000,0.046100,0.028761,0.000091,0.000000,0.000000,0.000000
47000.000000,1.207950,1.171310,0.002054,0.000000,0.000000,0.000000,0.000000,0.030999,0.002120,0.000082,0.000000,0.000000,0.000000,0.000918,0.000185,0.000281,0.000000,0.000000,0.000000
47100.000000,0.350300,0.110279,0.003105,0.000000,0.000000,0.000000,0.000000,0.001555,0.000055,0.000006,0.000000,0.000000,0.000000,0.234970,0.000079,0.000252,0.000000,0.000000,0.000000
47200.000000,0.223267,0.006428,0.000021,0.000000,0.000000,0.000000,0.000000,0.007075,0.013144,0.000021,0.000000,0.000000,0.000000,0.193867,0.002567,0.000144,0.000000,0.000000,0.000000
47300.000000,0.097664,0.062809,0.004879,0.000000,0.000000,0.000000,0.000000,0.003612,0.000134,0.000025,0.000000,0.000000,0.000000,0.022177,0.003737,0.000291,0.000000,0.000000,0.000000
47400.000000,0.063673,0.000174,0.000000,0.000000,0.000000,0.000000,0.000000,0.061550,0.001112,0.000013,0.000000,0.000000,0.000000,0.000777,0.000000,0.000047,0.000000,0.000000,0.000000
47500.000000,0.603269,0.164869,0.009965,0.000000,0.000000,0.000000,0.000000,0.049439,0.000157,0.000001,0.000000,0.000000,0.000000,0.370424,0.008250,0.000165,0.000000,0.000000,0.000000
47600.000000,0.044420,0.000813,0.000000,0.000000,0.000000,0.000000,0.000000,0.028336,0.004985,0.000024,0.000000,0.000000,0.000000,0.009644,0.000540,0.000077,0.000000,0.000000,0.000000
47700.000000,0.125164,0.000102,0.000000,0.000000,0.000000,0.000000,0.000000,0.082006,0.000125,0.000001,0.000000,0.000000,0.000000,0.042886,0.000017,0.000027,0.000000,0.000000,0.000000
47800.000000,0.118343,0.094314,0.000564,0.000000,0.000000,0.000000,0.000000,0.015522,0.002433,0.000024,0.000000,0.000000,0.000000,0.004795,0.000549,0.000142,0.000000,0.000000,0.000000
47900.000000,0.206816,0.150278,0.002971,0.000000,0.000000,0.000000,0.000000,0.020028,0.005535,0.000023,0.000000,0.000000,0.000000,0.026982,0.000728,0.000270,0.000000,0.000000,0.000000
48000.000000,0.078590,0.002468,0.000000,0.000000,0.000000,0.000000,0.000000,0.055139,0.000318,0.000000,0.000000,0.000000,0.000000,0.020571,0.000085,0.000008,0.000000,0.000000,0.000000
48100.000000,0.055785,0.000279,0.000002,0.000000,0.000000,0.000000,0.000000,0.045832,0.004037,0.000002,0.000000,0.000000,0.000000,0.005425,0.000179,0.000029,0.000000,0.000000,0.000000
48200.000000,0.420599,0.073836,0.001831,0.000000,0.000000,0.000000,0.000000,0.304101,0.005183,0.000001,0.000000,0.000000,0.000000,0.030253,0.005368,0.000026,0.000000,0.000000,0.000000
48300.000000,0.081828,0.050969,0.001971,0.000000,0.000000,0.000000,0.000000,0.005817,0.000410,0.000000,0.000000,0.000000,0.000000,0.022499,0.000116,0.000044,0.000000,0.000000,0.000000
48400.000000,0.160499,0.034539,0.000001,0.000000,0.000000,0.000000,0.000000,0.108843,0.005272,0.000006,0.000000,0.000000,0.000000,0.010879,0.000897,0.000061,0.000000,0.000000,0.000000
48500.000000,0.069813,0.042367,0.001165,0.000000,0.000000,0.000000,0.000000,0.021389,0.000455,0.000001,0.000000,0.000000,0.000000,0.004400,0.000001,0.000036,0.000000,0.000000,0.000000
48600.000000,0.637154,0.187130,0.009794,0.000000,0.000000,0.000000,0.000000,0.117812,0.015005,0.000029,0.000000,0.000000,0.000000,0.295946,0.010196,0.001243,0.000000,0.000000,0.000000
48700.000000,0.147102,0.047308,0.000136,0.000000,0.000000,0.000000,0.000000,0.098086,0.000775,0.000000,0.000000,0.000000,0.000000,0.000754,0.000040,0.000003,0.000000,0.000000,0.000000
48800.000000,0.077187,0.000700,0.000007,0.000000,0.000000,0.000000,0.000000,0.046398,0.000937,0.000001,0.000000,0.000000,0.000000,0.028520,0.000591,0.000033,0.000000,0.000000,0.000000
48900.000000,0.027812,0.014758,0.001394,0.000000,0.000000,0.000000,0.000000,0.005988,0.000858,0.000001,0.000000,0.000000,0.000000,0.004131,0.000648,0.000034,0.000000,0.000000,0.000000
49000.000000,0.271372,0.032612,0.005353,0.000000,0.000000,0.000000,0.000000,0.165657,0.010423,0.000062,0.000000,0.000000,0.000000,0.055235,0.001688,0.000343,0.000000,0.000000,0.000000
49100.000000,0.159870,0.000234,0.000000,0.000000,0.000000,0.000000,0.000000,0.018515,0.000356,0.000004,0.000000,0.000000,0.000000,0.128596,0.012161,0.000004,0.000000,0.000000,0.000000
49200.000000,0.055762,0.018039,0.000112,0.000000,0.000000,0.000000,0.000000,0.002327,0.000177,0.000006,0.000000,0.000000,0.000000,0.034412,0.000667,0.000021,0.000000,0.000000,0.000000
49300.000000,0.237361,0.010783,0.000468,0.000000,0.000000,0.000000,0.000000,0.218984,0.002532,0.000016,0.000000,0.000000,0.000000,0.004494,0.000023,0.000061,0.000000,0.000000,0.000000
49400.000000,0.088087,0.000169,0.000001,0.000000,0.000000,0.000000,0.000000,0.054369,0.011358,0.000004,0.000000,0.000000,0.000000,0.019184,0.002826,0.000174,0.000000,0.000000,0.000000
49500.000000,0.087228,0.071541,0.002023,0.000000,0.000000,0.000000,0.000000,0.002308,0.000011,0.000010,0.000000,0.000000,0.000000,0.011121,0.000109,0.000104,0.000000,0.000000,0.000000
49600.000000,0.942714,0.027716,0.000373,0.000000,0.000000,0.000000,0.000000,0.027903,0.000739,0.000004,0.000000,0.000000,0.000000,0.837473,0.048454,0.000052,0.000000,0.000000,0.000000
49700.000000,0.102932,0.063475,0.001089,0.000000,0.000000,0.000000,0.000000,0.030583,0.005309,0.000007,0.000000,0.000000,0.000000,0.002094,0.000181,0.000194,0.000000,0.000000,0.000000
49800.000000,0.042428,0.004855,0.000024,0.000000,0.000000,0.000000,0.000000,0.032285,0.004310,0.000008,0.000000,0.000000,0.000000,0.000891,0.000007,0.000049,0.000000,0.000000,0.000000
49900.000000,0.111942,0.075629,0.006521,0.000000,0.000000,0.000000,0.000000,0.025097,0.001415,0.000049,0.000000,0.000000,0.000000,0.003055,0.000106,0.000069,0.000000,0.000000,0.000000
50000.000000,0.142240,0.063476,0.000038,0.000000,0.000000,0.000000,0.000000,0.035163,0.000958,0.000008,0.000000,0.000000,0.000000,0.033229,0.009323,0.000044,0.000000,0.000000,0.000000
50100.000000,0.159003,0.007601,0.000003,0.000000,0.000000,0.000000,0.000000,0.112099,0.003075,0.000000,0.000000,0.000000,0.000000,0.035692,0.000480,0.000054,0.000000,0.000000,0.000000
50200.000000,0.043579,0.018174,0.000161,0.000000,0.000000,0.000000,0.000000,0.006449,0.000557,0.000035,0.000000,0.000000,0.000000,0.011997,0.006159,0.000047,0.000000,0.000000,0.000000
50300.000000,0.011533,0.005758,0.000027,0.000000,0.000000,0.000000,0.000000,0.003421,0.001593,0.000008,0.000000,0.000000,0.000000,0.000680,0.000011,0.000034,0.000000,0.000000,0.000000
50400.000000,0.174289,0.036906,0.000044,0.000000,0.000000,0.000000,0.000000,0.058347,0.007781,0.000001,0.000000,0.000000,0.000000,0.069704,0.001489,0.000019,0.000000,0.000000,0.000000
50500.000000,0.110143,0.046749,0.000504,0.000000,0.000000,0.000000,0.000000,0.016669,0.001350,0.000168,0.000000,0.000000,0.000000,0.036811,0.007703,0.000190,0.000000,0.000000,0.000000
50600.000000,0.013473,0.002872,0.000008,0.000000,0.000000,0.000000,0.000000,0.001767,0.000367,0.000020,0.000000,0.000000,0.000000,0.008079,0.000345,0.000014,0.000000,0.000000,0.000000
50700.000000,0.092581,0.021809,0.000040,0.000000,0.000000,0.000000,0.000000,0.004417,0.002995,0.000002,0.000000,0.000000,0.000000,0.060950,0.002365,0.000002,0.000000,0.000000,0.000000
50800.000000,0.189084,0.017015,0.013205,0.000000,0.000000,0.000000,0.000000,0.151636,0.001932,0.000002,0.000000,0.000000,0.000000,0.003735,0.001482,0.000077,0.000000,0.000000,0.000000
50900.000000,0.219891,0.025198,0.001170,0.000000,0.000000,0.000000,0.000000,0.040549,0.029821,0.000221,0.000000,0.000000,0.000000,0.121040,0.001307,0.000587,0.000000,0.000000,0.000000
51000.000000,0.218179,0.009464,0.000080,0.000000,0.000000,0.000000,0.000000,0.001607,0.000193,0.000001,0.000000,0.000000,0.000000,0.202558,0.004260,0.000016,0.000000,0.000000,0.000000
51100.000000,3.886927,0.639906,0.011552,0.000000,0.000000,0.000000,0.000000,0.841671,0.007415,0.000009,0.000000,0.000000,0.000000,2.385042,0.001244,0.000088,0.000000,0.000000,0.000000
51200.000000,0.080825,0.017538,0.000892,0.000000,0.000000,0.000000,0.000000,0.056482,0.002119,0.000000,0.000000,0.000000,0.000000,0.002359,0.001351,0.000083,0.000000,0.000000,0.000000
51300.000000,0.006580,0.000566,0.000000,0.000000,0.000000,0.000000,0.000000,0.005110,0.000270,0.000001,0.000000,0.000000,0.000000,0.000608,0.000017,0.000009,0.000000,0.000000,0.000000
51400.000000,0.123874,0.010991,0.002480,0.000000,0.000000,0.000000,0.000000,0.098761,0.009830,0.000003,0.000000,0.000000,0.000000,0.001739,0.000000,0.000071,0.000000,0.000000,0.000000
51500.000000,0.427596,0.351977,0.004368,0.000000,0.000000,0.000000,0.000000,0.066521,0.000220,0.000006,0.000000,0.000000,0.000000,0.004183,0.000288,0.000033,0.000000,0.000000,0.000000
51600.000000,0.070398,0.000889,0.000003,0.000000,0.000000,0.000000,0.000000,0.036494,0.000059,0.000000,0.000000,0.000000,0.000000,0.030610,0.002343,0.000000,0.000000,0.000000,0.000000
51700.000000,0.025170,0.012438,0.000434,0.000000,0.000000,0.000000,0.000000,0.002213,0.001243,0.000001,0.000000,0.000000,0.000000,0.007658,0.001165,0.000019,0.000000,0.000000,0.000000
51800.000000,0.060369,0.003493,0.001432,0.000000,0.000000,0.000000,0.000000,0.043780,0.010666,0.000042,0.000000,0.000000,0.000000,0.000929,0.000017,0.000010,0.000000,0.000000,0.000000
51900.000000,0.101442,0.030302,0.001878,0.000000,0.000000,0.000000,0.000000,0.040614,0.005443,0.000010,0.000000,0.000000,0.000000,0.020568,0.002320,0.000307,0.000000,0.000000,0.000000
52000.000000,0.181654,0.053530,0.008856,0.000000,0.000000,0.000000,0.000000,0.106364,0.006096,0.000122,0.000000,0.000000,0.000000,0.005377,0.001282,0.000028,0.000000,0.000000,0.000000
52100.000000,0.056201,0.003638,0.000765,0.000000,0.000000,0.000000,0.000000,0.033876,0.001669,0.000032,0.000000,0.000000,0.000000,0.012107,0.003973,0.000140,0.000000,0.000000,0.000000
52200.000000,0.026156,0.014302,0.000031,0.000000,0.000000,0.000000,0.000000,0.003210,0.000828,0.000000,0.000000,0.000000,0.000000,0.007599,0.000176,0.000009,0.000000,0.000000,0.000000
52300.000000,0.756510,0.007319,0.000000,0.000000,0.000000,0.000000,0.000000,0.742459,0.004355,0.000003,0.000000,0.000000,0.000000,0.001746,0.000600,0.000026,0.000000,0.000000,0.000000
52400.000000,0.094593,0.020907,0.001871,0.000000,0.000000,0.000000,0.000000,0.017957,0.002880,0.000021,0.000000,0.000000,0.000000,0.044650,0.006299,0.000008,0.000000,0.000000,0.000000
52500.000000,0.046327,0.003473,0.000022,0.000000,0.000000,0.000000,0.000000,0.037517,0.004577,0.000009,0.000000,0.000000,0.000000,0.000648,0.000022,0.000058,0.000000,0.000000,0.000000
52600.000000,0.427130,0.062573,0.003835,0.000000,0.000000,0.000000,0.000000,0.307508,0.000444,0.000032,0.000000,0.000000,0.000000,0.051678,0.000932,0.000127,0.000000,0.000000,0.000000
52700.000000,0.063567,0.004876,0.000375,0.000000,0.000000,0.000000,0.000000,0.021041,0.000181,0.000013,0.000000,0.000000,0.000000,0.029104,0.007943,0.000033,0.000000,0.000000,0.000000
52800.000000,0.025404,0.012204,0.000067,0.000000,0.000000,0.000000,0.000000,0.011280,0.001044,0.000007,0.000000,0.000000,0.000000,0.000718,0.000062,0.000022,0.000000,0.000000,0.000000
52900.000000,0.196467,0.166987,0.003465,0.000000,0.000000,0.000000,0.000000,0.016412,0.002389,0.000021,0.000000,0.000000,0.000000,0.006921,0.000246,0.000026,0.000000,0.000000,0.000000
53000.000000,0.205562,0.091094,0.003180,0.000000,0.000000,0.000000,0.000000,0.094555,0.009892,0.000004,0.000000,0.000000,0.000000,0.006697,0.000116,0.000023,0.000000,0.000000,0.000000
53100.000000,0.840649,0.053544,0.000096,0.000000,0.000000,0.000000,0.000000,0.631648,0.010576,0.000011,0.000000,0.000000,0.000000,0.140112,0.004661,0.000001,0.000000,0.000000,0.000000
53200.000000,0.016733,0.002946,0.000006,0.000000,0.000000,0.000000,0.000000,0.007230,0.002433,0.000001,0.000000,0.000000,0.000000,0.002256,0.001756,0.000102,0.000000,0.000000,0.000000
53300.000000,0.257055,0.083309,0.000559,0.000000,0.000000,0.000000,0.000000,0.168423,0.003101,0.000000,0.000000,0.000000,0.000000,0.001640,0.000012,0.000011,0.000000,0.000000,0.000000
53400.000000,0.085441,0.037373,0.001284,0.000000,0.000000,0.000000,0.000000,0.032450,0.002663,0.000036,0.000000,0.000000,0.000000,0.011002,0.000528,0.000106,0.000000,0.000000,0.000000
53500.000000,0.155817,0.069066,0.002738,0.000000,0.000000,0.000000,0.000000,0.062811,0.005769,0.000044,0.000000,0.000000,0.000000,0.011210,0.004131,0.000049,0.000000,0.000000,0.000000
53600.000000,0.231162,0.033037,0.004736,0.000000,0.000000,0.000000,0.000000,0.178867,0.012108,0.000050,0.000000,0.000000,0.000000,0.001672,0.000054,0.000637,0.000000,0.000000,0.000000
53700.000000,0.521335,0.000512,0.000005,0.000000,0.000000,0.000000,0.000000,0.498522,0.020545,0.000000,0.000000,0.000000,0.000000,0.001591,0.000102,0.000058,0.000000,0.000000,0.000000
53800.000000,0.083691,0.011386,0.000019,0.000000,0.000000,0.000000,0.000000,0.047718,0.000143,0.000012,0.000000,0.000000,0.000000,0.017417,0.006915,0.000082,0.000000,0.000000,0.000000
53900.000000,0.234830,0.078933,0.002272,0.000000,0.000000,0.000000,0.000000,0.146600,0.005177,0.000000,0.000000,0.000000,0.000000,0.001743,0.000038,0.000068,0.000000,0.000000,0.000000
54000.000000,0.169182,0.025519,0.000002,0.000000,0.000000,0.000000,0.000000,0.010723,0.006187,0.000052,0.000000,0.000000,0.000000,0.122523,0.004144,0.000033,0.000000,0.000000,0.000000
54100.000000,0.262540,0.006654,0.000553,0.000000,0.000000,0.000000,0.000000,0.128715,0.022280,0.000182,0.000000,0.000000,0.000000,0.102419,0.001212,0.000525,0.000000,0.000000,0.000000
54200.000000,0.205784,0.168874,0.001027,0.000000,0.000000,0.000000,0.000000,0.032342,0.000111,0.000014,0.000000,0.000000,0.000000,0.002509,0.000872,0.000034,0.000000,0.000000,0.000000
54300.000000,0.157890,0.008263,0.000162,0.000000,0.000000,0.000000,0.000000,0.115335,0.008984,0.000087,0.000000,0.000000,0.000000,0.024900,0.000053,0.000107,0.000000,0.000000,0.000000
54400.000000,0.145710,0.015760,0.001397,0.000000,0.000000,0.000000,0.000000,0.101760,0.002614,0.000017,0.000000,0.000000,0.000000,0.023109,0.001036,0.000017,0.000000,0.000000,0.000000
54500.000000,0.128092,0.026851,0.000039,0.000000,0.000000,0.000000,0.000000,0.087952,0.003896,0.000002,0.000000,0.000000,0.000000,0.008245,0.001099,0.000008,0.000000,0.000000,0.000000
54600.000000,0.003165,0.000105,0.000001,0.000000,0.000000,0.000000,0.000000,0.001489,0.000146,0.000005,0.000000,0.000000,0.000000,0.001348,0.000062,0.000009,0.000000,0.000000,0.000000
54700.000000,0.450088,0.000418,0.000000,0.000000,0.000000,0.000000,0.000000,0.424474,0.020744,0.000000,0.000000,0.000000,0.000000,0.004418,0.000030,0.000004,0.000000,0.000000,0.000000
54800.000000,0.245058,0.140468,0.008464,0.000000,0.000000,0.000000,0.000000,0.029044,0.001817,0.000003,0.000000,0.000000,0.000000,0.064405,0.000809,0.000048,0.000000,0.000000,0.000000
54900.000000,0.273138,0.003942,0.000001,0.000000,0.000000,0.000000,0.000000,0.247922,0.002554,0.000000,0.000000,0.000000,0.000000,0.011839,0.006828,0.000050,0.000000,0.000000,0.000000
55000.000000,0.354054,0.171748,0.000570,0.000000,0.000000,0.000000,0.000000,0.171612,0.009011,0.000003,0.000000,0.000000,0.000000,0.001023,0.000036,0.000053,0.000000,0.000000,0.000000
55100.000000,0.036057,0.000329,0.000008,0.000000,0.000000,0.000000,0.000000,0.014960,0.004885,0.000006,0.000000,0.000000,0.000000,0.011223,0.004643,0.000003,0.000000,0.000000,0.000000
55200.000000,0.028306,0.000957,0.000000,0.000000,0.000000,0.000000,0.000000,0.026263,0.000450,0.000000,0.000000,0.000000,0.000000,0.000599,0.000017,0.000020,0.000000,0.000000,0.000000
55300.000000,0.170463,0.095714,0.003089,0.000000,0.000000,0.000000,0.000000,0.003013,0.003779,0.000039,0.000000,0.000000,0.000000,0.064491,0.000304,0.000034,0.000000,0.000000,0.000000
55400.000000,0.039561,0.006539,0.000975,0.000000,0.000000,0.000000,0.000000,0.010523,0.000186,0.000000,0.000000,0.000000,0.000000,0.020423,0.000894,0.000021,0.000000,0.000000,0.000000
55500.000000,0.200748,0.000742,0.000001,0.000000,0.000000,0.000000,0.000000,0.174225,0.000320,0.000001,0.000000,0.000000,0.000000,0.025431,0.000001,0.000027,0.000000,0.000000,0.000000
55600.000000,0.221762,0.027987,0.004439,0.000000,0.000000,0.000000,0.000000,0.084775,0.093215,0.000015,0.000000,0.000000,0.000000,0.010210,0.000686,0.000435,0.000000,0.000000,0.000000
55700.000000,0.178145,0.002256,0.002016,0.000000,0.000000,0.000000,0.000000,0.167394,0.005754,0.000001,0.000000,0.000000,0.000000,0.000658,0.000022,0.000044,0.000000,0.000000,0.000000
55800.000000,0.442672,0.313889,0.003817,0.000000,0.000000,0.000000,0.000000,0.001877,0.000002,0.000041,0.000000,0.000000,0.000000,0.118802,0.004181,0.000064,0.000000,0.000000,0.000000
55900.000000,0.228553,0.182051,0.000178,0.000000,0.000000,0.000000,0.000000,0.016569,0.019112,0.000038,0.000000,0.000000,0.000000,0.010075,0.000003,0.000527,0.000000,0.000000,0.000000
56000.000000,0.015728,0.000134,0.000000,0.000000,0.000000,0.000000,0.000000,0.007397,0.000154,0.000012,0.000000,0.000000,0.000000,0.004642,0.003359,0.000029,0.000000,0.000000,0.000000
56100.000000,0.179462,0.047059,0.003108,0.000000,0.000000,0.000000,0.000000,0.127253,0.000029,0.000000,0.000000,0.000000,0.000000,0.001960,0.000050,0.000002,0.000000,0.000000,0.000000
56200.000000,0.202004,0.008421,0.001061,0.000000,0.000000,0.000000,0.000000,0.163144,0.011241,0.000187,0.000000,0.000000,0.000000,0.014279,0.003530,0.000140,0.000000,0.000000,0.000000
56300.000000,0.039494,0.024514,0.001137,0.000000,0.000000,0.000000,0.000000,0.011653,0.000599,0.000021,0.000000,0.000000,0.000000,0.001379,0.000019,0.000172,0.000000,0.000000,0.000000
56400.000000,0.186602,0.007733,0.000001,0.000000,0.000000,0.000000,0.000000,0.166710,0.003172,0.000005,0.000000,0.000000,0.000000,0.008965,0.000008,0.000009,0.000000,0.000000,0.000000
56500.000000,0.382136,0.071790,0.000879,0.000000,0.000000,0.000000,0.000000,0.283447,0.020707,0.000000,0.000000,0.000000,0.000000,0.004896,0.000413,0.000003,0.000000,0.000000,0.000000
56600.000000,0.139029,0.083912,0.000341,0.000000,0.000000,0.000000,0.000000,0.005390,0.000985,0.000007,0.000000,0.000000,0.000000,0.047562,0.000738,0.000094,0.000000,0.000000,0.000000
56700.000000,0.410790,0.002942,0.000000,0.000000,0.000000,0.000000,0.000000,0.289371,0.021718,0.000034,0.000000,0.000000,0.000000,0.083410,0.013183,0.000133,0.000000,0.000000,0.000000
56800.000000,0.011744,0.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.004980,0.000132,0.000008,0.000000,0.000000,0.000000,0.006442,0.000092,0.000010,0.000000,0.000000,0.000000
56900.000000,2.035648,0.510792,0.000619,0.000000,0.000000,0.000000,0.000000,1.147952,0.002930,0.000048,0.000000,0.000000,0.000000,0.372625,0.000503,0.000180,0.000000,0.000000,0.000000
57000.000000,0.876531,0.004109,0.000013,0.000000,0.000000,0.000000,0.000000,0.744230,0.083252,0.000095,0.000000,0.000000,0.000000,0.043689,0.000872,0.000273,0.000000,0.000000,0.000000
57100.000000,0.021863,0.000072,0.000001,0.000000,0.000000,0.000000,0.000000,0.017775,0.000237,0.000000,0.000000,0.000000,0.000000,0.003055,0.000717,0.000006,0.000000,0.000000,0.000000
57200.000000,0.080562,0.004819,0.000886,0.000000,0.000000,0.000000,0.000000,0.055228,0.001850,0.000049,0.000000,0.000000,0.000000,0.015559,0.002136,0.000034,0.000000,0.000000,0.000000
57300.000000,0.027671,0.009649,0.000007,0.000000,0.000000,0.000000,0.000000,0.015254,0.001654,0.000019,0.000000,0.000000,0.000000,0.001033,0.000027,0.000028,0.000000,0.000000,0.000000
57400.000000,0.527718,0.191512,0.005114,0.000000,0.000000,0.000000,0.000000,0.048676,0.000891,0.000023,0.000000,0.000000,0.000000,0.264459,0.016412,0.000631,0.000000,0.000000,0.000000
57500.000000,0.031940,0.007972,0.000005,0.000000,0.000000,0.000000,0.000000,0.019503,0.000366,0.000000,0.000000,0.000000,0.000000,0.003513,0.000495,0.000086,0.000000,0.000000,0.000000
57600.000000,0.075256,0.025457,0.000030,0.000000,0.000000,0.000000,0.000000,0.038992,0.001778,0.000003,0.000000,0.000000,0.000000,0.008947,0.000023,0.000026,0.000000,0.000000,0.000000
57700.000000,0.566006,0.000192,0.000002,0.000000,0.000000,0.000000,0.000000,0.447001,0.018785,0.000137,0.000000,0.000000,0.000000,0.098883,0.000749,0.000257,0.000000,0.000000,0.000000
57800.000000,0.199523,0.004286,0.000005,0.000000,0.000000,0.000000,0.000000,0.007989,0.000270,0.000002,0.000000,0.000000,0.000000,0.178799,0.008150,0.000022,0.000000,0.000000,0.000000
57900.000000,0.303310,0.001183,0.000108,0.000000,0.000000,0.000000,0.000000,0.272363,0.024986,0.000007,0.000000,0.000000,0.000000,0.003630,0.000969,0.000063,0.000000,0.000000,0.000000
58000.000000,0.782852,0.407975,0.025996,0.000000,0.000000,0.000000,0.000000,0.008840,0.000205,0.000013,0.000000,0.000000,0.000000,0.327248,0.012047,0.000529,0.000000,0.000000,0.000000
58100.000000,0.038733,0.004812,0.000013,0.000000,0.000000,0.000000,0.000000,0.028298,0.000595,0.000000,0.000000,0.000000,0.000000,0.004840,0.000173,0.000002,0.000000,0.000000,0.000000
58200.000000,0.127046,0.030482,0.000058,0.000000,0.000000,0.000000,0.000000,0.048277,0.000922,0.000002,0.000000,0.000000,0.000000,0.046373,0.000812,0.000120,0.000000,0.000000,0.000000
58300.000000,0.153110,0.007664,0.000000,0.000000,0.000000,0.000000,0.000000,0.108944,0.000218,0.000000,0.000000,0.000000,0.000000,0.032021,0.004234,0.000030,0.000000,0.000000,0.000000
58400.000000,0.610748,0.029717,0.000045,0.000000,0.000000,0.000000,0.000000,0.560730,0.000624,0.000000,0.000000,0.000000,0.000000,0.019576,0.000014,0.000043,0.000000,0.000000,0.000000
58500.000000,0.157292,0.069146,0.013814,0.000000,0.000000,0.000000,0.000000,0.008294,0.001926,0.000016,0.000000,0.000000,0.000000,0.061121,0.002948,0.000027,0.000000,0.000000,0.000000
58600.000000,0.377015,0.037340,0.001646,0.000000,0.000000,0.000000,0.000000,0.200553,0.044496,0.000015,0.000000,0.000000,0.000000,0.088910,0.002155,0.001901,0.000000,0.000000,0.000000
58700.000000,0.129243,0.046395,0.000131,0.000000,0.000000,0.000000,0.000000,0.018470,0.000626,0.000005,0.000000,0.000000,0.000000,0.063465,0.000131,0.000020,0.000000,0.000000,0.000000
58800.000000,0.051165,0.008547,0.000133,0.000000,0.000000,0.000000,0.000000,0.028640,0.001083,0.000003,0.000000,0.000000,0.000000,0.010345,0.002385,0.000028,0.000000,0.000000,0.000000
58900.000000,0.127308,0.116219,0.001000,0.000000,0.000000,0.000000,0.000000,0.007780,0.000133,0.000003,0.000000,0.000000,0.000000,0.001836,0.000015,0.000323,0.000000,0.000000,0.000000
59000.000000,0.738415,0.197962,0.005541,0.000000,0.000000,0.000000,0.000000,0.050690,0.003824,0.000010,0.000000,0.000000,0.000000,0.471799,0.008453,0.000135,0.000000,0.000000,0.000000
59100.000000,0.420141,0.245702,0.006689,0.000000,0.000000,0.000000,0.000000,0.134299,0.023580,0.000020,0.000000,0.000000,0.000000,0.007967,0.000505,0.001379,0.000000,0.000000,0.000000
59200.000000,0.142841,0.122456,0.003719,0.000000,0.000000,0.000000,0.000000,0.012715,0.000526,0.000028,0.000000,0.000000,0.000000,0.003249,0.000002,0.000147,0.000000,0.000000,0.000000
59300.000000,0.085949,0.009283,0.000166,0.000000,0.000000,0.000000,0.000000,0.048606,0.004890,0.000045,0.000000,0.000000,0.000000,0.021980,0.000931,0.000049,0.000000,0.000000,0.000000
