# Epoch,Total Loss,Schrodinger0,normalization0,correlations0,energy_difference0,energy_minimization0,Schrodinger1,normalization1,correlations1,energy_difference1,energy_minimization1,Schrodinger2,normalization2,correlations2,energy_difference2,energy_minimization2,Schrodinger3,normalization3,correlations3,energy_difference3,energy_minimization3
24700.000000,0.111516,0.005023,0.001077,0.000000,0.000000,0.000003,0.072413,0.003914,0.000000,4.114777,0.000016,0.004581,0.000914,0.000000,0.982060,0.000019,0.009819,0.009931,0.000004,0.947191,0.000009
24800.000000,0.288484,0.013588,0.000054,0.000000,0.000000,0.000004,0.250581,0.002794,0.000001,4.088179,0.000002,0.004978,0.000473,0.000005,0.982010,0.000041,0.006292,0.002862,0.000001,0.947234,0.000057
24900.000000,0.113047,0.064613,0.001073,0.000000,0.000000,0.000004,0.007993,0.000037,0.000001,4.112131,0.000011,0.023022,0.003268,0.000002,0.982093,0.000001,0.005540,0.000670,0.000004,0.947418,0.000021
25000.000000,0.130495,0.010052,0.001648,0.000000,0.000000,0.000011,0.035013,0.000053,0.000001,4.113455,0.000011,0.002447,0.000586,0.000002,0.982023,0.000011,0.065583,0.000717,0.000012,0.947092,0.000040
25100.000000,0.999859,0.007765,0.002241,0.000000,0.000000,0.000132,0.030635,0.004348,0.000004,4.102026,0.000045,0.648673,0.034833,0.000007,0.982092,0.000469,0.246637,0.000045,0.000013,0.947053,0.000729
25200.000000,0.111293,0.035389,0.000818,0.000000,0.000000,0.000005,0.038591,0.000750,0.000001,4.109216,0.000001,0.005106,0.001614,0.000002,0.981985,0.000004,0.018894,0.006238,0.000001,0.947444,0.000028
25300.000000,0.128518,0.037274,0.000697,0.000000,0.000000,0.000051,0.016241,0.000002,0.000001,4.095689,0.000042,0.045678,0.001019,0.000001,0.982217,0.000365,0.008576,0.001480,0.000015,0.947020,0.000614
25400.000000,1.463928,0.008431,0.002749,0.000000,0.000000,0.000022,0.035024,0.000154,0.000000,4.154134,0.000022,0.913107,0.002232,0.000005,0.982182,0.000106,0.486047,0.010056,0.000001,0.947422,0.000158
25500.000000,0.146015,0.002993,0.001215,0.000000,0.000000,0.000031,0.097746,0.000687,0.000001,4.093150,0.000004,0.006149,0.003063,0.000002,0.981819,0.000029,0.021182,0.009089,0.000002,0.947326,0.000045
25600.000000,0.152039,0.031468,0.001676,0.000000,0.000000,0.000001,0.066280,0.001618,0.000002,4.061014,0.000002,0.021233,0.000671,0.000009,0.982142,0.000004,0.006342,0.002656,0.000009,0.946699,0.000009
